Well,Depth,Pore,GR,SP,CAL,K,TH,U,DEN,AC,CN,PERM,STA,Lithcore,Lithdebris,Faces
TZ12,4253.65,6.0,7.64901265293676,7.178797333333324,9.949,1.665,10.706,0.526,2.603,63.198,6.763,1.071,S1K1,,5.0,1.0
TZ12,4255.13,14.2,11.68798468869796,12.844508666666671,10.042,2.3680000000000003,9.04,0.293,2.48,69.971,13.07,4.354,S1K1,,5.0,1.0
TZ12,4255.31,14.2,12.085481139225218,10.396471966666667,10.061,2.391,9.667,1.7930000000000001,2.48,72.126,13.014000000000001,3.028,S1K1,,5.0,1.0
TZ12,4255.76,12.5,10.82615095162049,12.382236666666703,10.027999999999999,1.558,6.393,1.8090000000000002,2.528,69.543,10.235,4.438,S1K1,,5.0,1.0
TZ12,4257.61,5.8,7.941245331886614,6.242680999999888,9.855,2.114,8.465,2.135,2.6,63.994,6.8260000000000005,2.9539999999999997,S1K1,,5.0,1.0
TZ12,4258.16,11.4,9.091779393674003,10.623449333333332,9.914,2.06,8.439,2.365,2.588,68.262,9.142000000000001,1.112,S1K1,,5.0,1.0
TZ12,4258.61,11.8,10.719316861719507,11.252566666666652,9.914,1.939,7.622999999999999,2.113,2.542,69.863,11.072000000000001,2.3040000000000003,S1K1,,5.0,1.0
TZ12,4259.41,10.4,11.16762882371298,9.929057777777778,9.882,2.55,8.898,2.171,2.488,70.051,12.175,1.275,S1K1,,5.0,1.0
TZ12,4260.61,11.0,11.998770131497633,11.3189800888889,9.698,1.4969999999999999,9.372,0.892,2.479,68.97399999999999,10.988,7.729,S1K1,,5.0,1.0
TZ12,4341.4,8.5,11.929301625511474,9.694313199999996,9.765,1.7,9.113,0.21,2.476,69.199,9.311,1.51,S1K1,,,1.0
TZ12,4342.05,4.7,8.692794138103885,6.0702493333334235,9.92,1.589,13.418,-0.693,2.6289999999999996,66.127,8.927,0.191,S1K1,,,1.0
TZ12,4377.005999999999,5.928999999999999,8.368779906264148,7.468017117460365,9.946,2.889,11.632,3.2060000000000004,2.583,66.637,9.33,1.861,S1K3,,5.0,1.0
TZ12,4378.436,15.892000000000001,12.623487547990589,10.3043844,12.282,1.7919999999999998,9.18,2.033,2.52,75.691,20.453,2.7239999999999998,S1K3,,5.0,1.0
TZ12,4378.585999999999,8.305,12.369049961027516,11.102035946031751,10.14,1.7519999999999998,9.072000000000001,1.922,2.513,75.528,14.689,4.281000000000001,S1K3,,5.0,1.0
TZ12,4379.446,9.248,9.695971016989382,9.879835999999994,9.713,2.2230000000000003,9.383,2.405,2.53,67.538,12.034,3.911,S1K3,,5.0,1.0
TZ12,4379.965999999999,4.087,11.230186123120331,6.794498166666704,9.779,2.051,7.768,2.041,2.549,74.189,13.038,3.005,S1K3,,5.0,1.0
TZ12,4380.076,11.674000000000001,12.636630472546768,10.297377944444445,10.031,1.983,7.143,1.849,2.516,78.032,12.034,4.544,S1K3,,5.0,1.0
TZ12,4380.6759999999995,7.777,7.247213007768869,7.864639999999996,9.636000000000001,2.008,8.083,3.661,2.562,62.102,10.720999999999998,2.821,S1K3,,5.0,1.0
TZ12,4380.8859999999995,6.605,6.823795901302091,6.232309095238155,9.628,1.77,7.155,2.885,2.6069999999999998,61.276,11.562000000000001,1.5330000000000001,S1K3,,5.0,1.0
TZ12,4381.335999999999,7.218999999999999,8.956575872151191,9.531078666666668,9.625,1.79,7.9910000000000005,3.35,2.555,66.566,12.001,3.275,S1K3,,5.0,1.0
TZ12,4382.066,10.565999999999999,10.961516186237827,10.528515333333333,9.656,1.7009999999999998,13.052,4.098,2.512,73.393,12.474,3.136,S1K3,,5.0,1.0
TZ12,4382.276,8.814,10.193436152620196,9.534356000000002,9.677999999999999,1.804,13.583,4.27,2.517,72.52600000000001,10.58,2.637,S1K3,,5.0,1.0
TZ12,4382.776,10.520999999999999,8.01932484293183,10.155267333333333,9.672,1.861,10.742,3.617,2.583,68.757,10.718,1.006,S1K3,,5.0,1.0
TZ12,4383.026,11.827,9.723371249338499,11.294781999999984,9.686,1.775,9.945,3.083,2.532,69.997,12.777000000000001,1.837,S1K3,,5.0,1.0
TZ12,4383.576,15.489,11.577235884688562,14.975421333333285,9.623,1.824,8.168,1.3719999999999999,2.5180000000000002,72.132,12.913,5.045,S1K3,,5.0,1.0
TZ12,4383.876,14.593,11.554177841715179,14.468329277777773,9.597999999999999,1.903,8.456,1.271,2.516,72.282,11.873,5.54,S1K3,,5.0,1.0
TZ12,4384.116,8.276,10.327937819621395,9.853973333333343,9.586,1.9380000000000002,8.852,1.35,2.549,70.208,8.677,4.9910000000000005,S1K3,,1.0,1.0
TZ12,4384.626,5.379,7.352794636846932,5.67209173968264,9.517999999999999,2.231,9.088,1.695,2.5980000000000003,64.73100000000001,8.96,0.961,S1K3,,1.0,3.0
TZ12,4384.9259999999995,11.274000000000001,10.2000750001398,11.80991266666667,9.48,2.3609999999999998,5.797999999999999,2.022,2.499,68.066,11.639000000000001,5.82,S1K3,,1.0,3.0
TZ12,4385.126,14.867,11.701073640790865,14.588812666666588,9.57,2.343,6.426,2.158,2.455,71.118,12.315999999999999,10.544,S1K3,,5.0,3.0
TZ12,4385.306,13.331,10.845422784354284,10.579301333333332,9.67,2.242,8.378,2.487,2.474,70.87100000000001,10.446,5.611000000000001,S1K3,,5.0,3.0
TZ12,4388.736,9.544,12.76257417702967,11.396465453968258,9.331,2.085,9.612,2.5789999999999997,2.395,73.998,15.953,4.23,S1K3,,5.0,3.0
TZ12,4388.916,7.07,10.307402052140972,8.226189333333364,9.565,1.778,8.298,2.061,2.454,70.485,9.517999999999999,1.847,S1K3,,5.0,3.0
TZ12,4389.146,5.412000000000001,7.071421547976891,5.744893000000067,9.297,1.854,8.003,2.0069999999999997,2.596,64.16199999999999,4.806,1.641,S1K3,,5.0,3.0
TZ12,4390.266,8.766,10.667139002134638,12.313484000000022,9.305,1.454,5.843999999999999,0.47,2.519,68.687,8.562000000000001,30.648000000000003,S1K3,,3.0,3.0
TZ12,4390.666,15.298,11.661318018778994,12.287097422222246,9.302,1.5219999999999998,6.476,0.9229999999999999,2.46,70.157,10.016,28.875999999999998,S1K3,,3.0,3.0
TZ12,4390.916,15.194,10.957848658336722,12.244820666666689,9.288,1.565,6.904,1.229,2.501,69.538,9.265,18.958,S1K3,,3.0,3.0
TZ12,4391.045999999999,14.954,10.844995788854217,13.73639266666667,9.304,1.54,6.855,1.218,2.521,70.507,8.406,12.92,S1K3,,5.0,3.0
TZ12,4391.6359999999995,8.166,8.968213780895667,8.70684800000002,9.25,1.785,7.979,1.6769999999999998,2.4930000000000003,65.688,7.4639999999999995,6.808,S1K3,,5.0,3.0
TZ12,4392.126,4.001,8.33601849679443,6.163328666666727,9.345,3.0669999999999997,10.072000000000001,2.85,2.496,64.298,12.084000000000001,3.307,S1K3,,5.0,3.0
TZ12,4393.476,4.285,8.6226683511113,7.002871020634905,9.185,1.61,8.189,1.635,2.6060000000000003,65.678,10.318,1.851,S1K3,,5.0,1.0
TZ12,4393.816,11.39,13.384801533602715,12.317161544444426,9.209,1.75,10.607999999999999,1.75,2.5810000000000004,76.725,18.645,2.827,S1K3,,5.0,1.0
TZ12,4393.936,11.116,13.053338988778181,11.421588241269859,9.251,1.716,10.492,1.695,2.541,75.89699999999999,17.705,3.26,S1K3,,5.0,1.0
TZ12,4394.085999999999,11.713,12.227148062903122,11.272783600000011,9.599,1.851,10.885,1.906,2.546,74.82,14.745999999999999,2.884,S1K3,,5.0,1.0
TZ12,4394.276,12.227,11.548412960881853,11.543569022222222,9.172,1.615,6.249,1.5519999999999998,2.533,73.735,11.255,3.343,S1K3,,5.0,1.0
TZ12,4394.456,8.969,8.571729808988568,7.397230984126972,9.164,1.432,5.807,1.389,2.5869999999999997,65.277,9.667,2.32,S1K3,,5.0,1.0
TZ12,4394.6720000000005,7.316,8.983941135650687,7.755871999999967,9.182,1.599,6.343,1.2890000000000001,2.55,65.164,8.337,5.8660000000000005,S1K3,,5.0,1.0
TZ12,4394.686,7.711,8.997132739435193,7.848503333333271,9.185,1.626,6.665,1.2830000000000001,2.549,65.215,8.296,5.903,S1K3,,5.0,1.0
TZ12,4395.021,8.6,8.751313853285364,8.678539142857158,9.24,2.18,11.25,1.2409999999999999,2.5580000000000003,65.27600000000001,9.33,2.983,S1K3,,5.0,3.0
TZ12,4395.1720000000005,9.685,8.749670504189549,9.760247333333325,9.26,1.946,10.841,0.914,2.58,67.242,10.184,1.442,S1K3,,5.0,3.0
TZ12,4395.4220000000005,10.394,9.375062441690353,10.411328666666666,9.255,1.464,9.406,0.998,2.57,68.507,9.432,2.108,S1K3,,5.0,3.0
TZ12,4395.552,11.187999999999999,9.128951627907231,10.895787333333324,9.27,1.215,8.588,0.924,2.57,67.59899999999999,7.795,2.783,S1K3,,5.0,3.0
TZ12,4396.349,10.1,10.675258229581264,10.998645333333332,9.234,1.8559999999999999,7.732,1.4709999999999999,2.521,70.892,10.904000000000002,4.078,S1K3,,5.0,3.0
TZ12,4396.4490000000005,10.8,10.740394750932971,10.973195,9.232000000000001,1.745,7.542000000000001,1.361,2.523,71.725,9.554,4.05,S1K3,,5.0,3.0
TZ12,4396.599,8.7,9.971243327784325,9.185333333333315,9.222999999999999,1.665,7.38,1.268,2.54,70.42399999999999,7.025,3.8139999999999996,S1K3,,5.0,3.0
TZ12,4396.799,5.2,7.89839196492507,6.473777999999935,9.193,1.919,7.874,2.674,2.577,64.139,7.957000000000001,2.439,S1K3,,5.0,3.0
TZ12,4396.899,7.6,7.659926024466079,7.100477333333363,9.172,2.541,10.064,2.937,2.596,64.139,8.613999999999999,1.4140000000000001,S1K3,,5.0,3.0
TZ12,4397.126,7.257000000000001,6.664627302963966,6.708359999999949,9.179,2.799,10.850999999999999,2.467,2.634,63.553000000000004,9.693999999999999,0.484,S1K3,,5.0,3.0
TZ12,4397.806,9.704,8.41000149090695,9.869526000000011,9.172,2.324,8.57,0.62,2.513,63.391999999999996,9.136000000000001,6.247000000000001,S1K3,,5.0,3.0
TZ12,4397.906,9.86,9.602651347463249,9.243947111111119,9.14,2.548,9.17,1.055,2.477,64.704,12.814,8.488999999999999,S1K3,,5.0,3.0
TZ12,4398.005999999999,11.294,10.416818454508256,10.552355999999994,9.274,3.2760000000000002,10.235,1.453,2.491,66.553,16.928,6.162000000000001,S1K3,,5.0,1.0
TZ12,4399.3679999999995,9.181000000000001,9.47274290056489,9.45979333333335,9.323,1.797,9.031,0.83,2.5340000000000003,67.025,10.165,3.741,S1K3,,5.0,1.0
TZ12,4399.518,7.84,9.745218588963908,8.850298444444462,9.342,1.8130000000000002,8.874,0.828,2.52,66.987,10.479000000000001,4.754,S1K3,,5.0,1.0
TZ12,4399.698,11.413,10.198570078482993,11.709518000000019,9.373,1.797,8.502,0.7240000000000001,2.52,67.708,10.765,5.994,S1K3,,5.0,1.0
TZ12,4399.788,11.989,10.435679272478348,12.100703999999993,9.391,1.824,8.507,0.7509999999999999,2.52,68.255,10.624,6.638,S1K3,,5.0,1.0
TZ12,4400.554,7.921,9.237746521905192,8.246205444444477,9.531,2.004,8.874,1.074,2.59,67.1,10.161,2.1430000000000002,S1K3,,5.0,1.0
TZ12,4400.936,7.54,9.50314532425122,10.645064666666666,9.531,1.952,8.449,1.015,2.549,67.722,9.379,3.14,S1K3,,5.0,1.0
TZ12,4401.196,10.14,10.286329128503976,12.234916000000016,9.537,1.9780000000000002,8.314,1.077,2.54,68.99600000000001,10.798,4.386,S1K3,,5.0,1.0
TZ12,4401.346,11.616,10.202384596071136,12.15981111111113,9.535,1.986,8.322000000000001,1.181,2.544,68.859,10.672,4.45,S1K3,,5.0,1.0
TZ12,4401.516,12.3,9.656052410276338,11.293514666666667,9.442,2.0909999999999997,8.529,1.4869999999999999,2.58,68.71600000000001,9.347000000000001,2.549,S1K3,,5.0,1.0
TZ12,4401.746,12.284,8.689631977936278,10.437099428571429,9.45,2.189,8.617,1.722,2.575,66.855,8.692,1.9580000000000002,S1K3,,5.0,1.0
TZ12,4401.896,11.698,8.708797083834925,10.56709542857143,9.462,2.1919999999999997,8.704,1.8330000000000002,2.5780000000000003,66.84899999999999,8.92,1.787,S1K3,,5.0,1.0
TZ12,4402.066,11.581,9.218080303720466,9.685054000000003,9.459,2.005,8.191,1.694,2.5140000000000002,67.211,8.124,3.928,S1K3,,5.0,1.0
TZ12,4402.276,10.59,8.885165926812897,9.629614088888893,9.419,1.906,8.179,1.751,2.499,62.733000000000004,13.344000000000001,5.659,S1K3,,5.0,1.0
TZ12,4402.436,10.201,11.344913648013984,11.532270999999994,9.427,1.791,7.928,1.6740000000000002,2.489,69.712,16.132,5.551,S1K3,,5.0,1.0
TZ12,4404.242,10.6,7.918538519364107,9.515328000000007,9.248,1.3969999999999998,8.732000000000001,2.148,2.58,64.671,7.216,2.454,S1K3,,5.0,3.0
TZ12,4404.442,8.62,8.046721660888652,8.461498666666644,9.269,1.252,8.648,1.983,2.5810000000000004,64.918,5.962000000000001,3.432,S1K3,,5.0,3.0
TZ12,4405.471,8.1,8.159399789260402,9.52905066666667,9.546,1.8969999999999998,10.405,1.8359999999999999,2.517,64.976,10.51,2.594,S1K3,,1.0,3.0
TZ12,4405.69,9.8,10.07686765222379,9.985819999999999,10.292,1.923,10.485,1.805,2.535,70.077,11.533,2.8819999999999997,S1K3,,1.0,3.0
TZ12,4405.835999999999,9.766,10.027358874030003,9.630847333333332,10.18,1.959,10.485999999999999,1.775,2.521,70.727,8.579,3.5610000000000004,S1K3,,1.0,3.0
TZ12,4405.871,12.6,10.107861970141947,10.242464666666667,10.071,1.98,10.545,1.806,2.523,71.13,8.507,3.4539999999999997,S1K3,,1.0,3.0
TZ12,4406.1359999999995,13.147,7.569117562565032,11.124904666666675,9.574,2.325,11.7,2.33,2.5540000000000003,64.407,9.798,1.758,S1K3,,5.0,3.0
TZ12,4406.316,10.780999999999999,9.426012403284973,10.935389999999991,9.582,2.228,11.459000000000001,2.22,2.53,69.421,12.993,1.9240000000000002,S1K3,,5.0,3.0
TZ12,4407.206,6.48,6.654377908002323,6.251894666666646,9.594,2.019,9.335,2.447,2.613,62.745,6.212000000000001,1.192,S1K3,,5.0,3.0
TZ12,4407.446,5.292000000000001,6.3676469263125135,5.43368866666663,9.597000000000001,2.316,12.15,2.965,2.653,63.625,8.213,0.34600000000000003,S1K3,,5.0,3.0
TZ12,4407.795999999999,4.629,6.628629204266131,5.232915333333309,9.613,2.214,11.796,2.884,2.648,65.185,9.224,0.281,S1K3,,5.0,3.0
TZ12,4408.196,7.542000000000001,8.926147472750374,8.477447333333355,9.651,2.09,9.458,2.0580000000000003,2.59,68.658,10.134,1.247,S1K3,,5.0,3.0
TZ12,4408.446,10.062000000000001,9.021766964557091,9.729518000000004,9.626,2.181,9.877,2.239,2.597,69.00399999999999,10.274000000000001,1.13,S1K3,,5.0,3.0
TZ12,4408.616,8.505,8.693667407635184,8.998156000000005,9.606,2.347,10.302,2.513,2.589,68.471,9.929,1.097,S1K3,,5.0,3.0
TZ12,4409.54,9.7,8.276323470149825,9.625681333333343,9.749,2.156,10.300999999999998,3.608,2.523,64.67699999999999,11.365,2.306,S1K3,,5.0,1.0
TZ12,4409.637,11.1,8.449762127811582,10.272459333333334,9.606,1.986,9.494,3.361,2.5140000000000002,65.15,10.658,2.505,S1K3,,5.0,1.0
TZ12,4410.127,12.276,9.68501299521204,10.67088,9.677999999999999,1.551,7.999,1.5730000000000002,2.519,69.288,6.305,3.985,S1K3,,5.0,1.0
TZ12,4410.267,11.126,8.667821958430576,10.393981199999999,9.655,1.295,7.164,0.856,2.55,66.278,5.099,3.852,S1K3,,5.0,1.0
TZ12,4410.477,6.017,8.470842904566934,7.072717999999991,9.687000000000001,1.6369999999999998,7.4639999999999995,1.27,2.5610000000000004,64.969,5.742999999999999,4.619,S1K3,,5.0,1.0
TZ12,4411.4929999999995,11.883,9.621813251548389,9.196282666666665,9.685,1.242,6.535,1.3130000000000002,2.539,67.07,7.694,5.645,S1K3,,5.0,3.0
TZ12,4411.747,13.345999999999998,10.191532383633707,12.44386333333333,9.666,1.068,6.131,1.079,2.519,67.808,7.898,8.073,S1K3,,5.0,3.0
TZ12,4411.847,11.626,10.225629145944351,11.508891999999987,9.676,1.068,6.172999999999999,1.074,2.515,67.465,8.459,8.274,S1K3,,5.0,3.0
TZ12,4411.997,12.882,10.531171571350313,12.236923333333316,9.687000000000001,1.054,6.0520000000000005,1.016,2.498,67.749,8.345,10.164,S1K3,,5.0,3.0
TZ12,4412.097,12.36,10.95138908653247,12.022979333333375,9.691,1.048,5.899,0.971,2.487,68.719,8.469,11.091,S1K3,,5.0,3.0
TZ12,4412.197,14.237,11.000947658716703,11.621705000000016,9.705,1.099,5.966,1.023,2.483,68.968,7.813,12.044,S1K3,,5.0,3.0
TZ12,4412.2970000000005,12.097999999999999,10.863723394740145,11.400226666666686,9.719,1.121,5.966,1.042,2.488,68.646,7.752999999999999,11.742,S1K3,,5.0,3.0
TZ12,4412.397,8.805,10.489692813691248,10.106617999999997,9.719,1.147,6.08,1.088,2.509,68.19,7.681,9.088,S1K3,,5.0,3.0
TZ12,4412.7970000000005,9.488999999999999,9.825934826345916,9.881388666666664,9.718,1.0759999999999998,6.795,1.124,2.541,66.693,7.742000000000001,7.497000000000001,S1K3,,5.0,3.0
TZ12,4413.147,8.201,9.842109357005839,8.88330933333334,9.817,1.094,7.362,1.235,2.546,67.193,7.85,6.417000000000001,S1K3,,5.0,3.0
TZ12,4413.347,8.304,9.436224765709808,9.276543333333338,9.843,1.376,8.51,1.9980000000000002,2.5789999999999997,67.35,7.916,3.355,S1K3,,5.0,3.0
TZ12,4413.597,8.597999999999999,9.035596721616134,8.353889809523855,9.877,1.652,9.189,2.678,2.59,66.548,10.238,0.401,S1K3,,5.0,3.0
TZ12,4414.447,7.881,8.106186455158452,6.640368542857098,9.786,1.401,8.81,1.026,2.5989999999999998,64.582,7.809,0.434,S1K3,,4.0,3.0
TZ12,4414.647,6.662000000000001,9.015062206434788,9.739688688888892,9.75,1.599,9.479,1.7790000000000001,2.528,65.499,8.804,0.848,S1K3,,4.0,3.0
TZ12,4414.897,11.770999999999999,10.305468384991455,10.074365777777777,10.027999999999999,1.8359999999999999,7.965,2.035,2.423,66.041,11.662,2.009,S1K3,,4.0,3.0
TZ12,4415.2970000000005,7.874,9.452980599011264,9.906841984126984,9.56,1.141,6.45,1.476,2.557,66.55,8.855,1.0170000000000001,S1K3,,4.0,3.0
TZ12,4415.5470000000005,5.7379999999999995,8.371847048935194,6.190715066666586,9.464,1.307,6.808,1.6880000000000002,2.6180000000000003,64.943,7.521,0.48,S1K3,,4.0,3.0
TZ12,4415.847,9.52,8.888391354485996,8.568091333333326,9.397,1.004,6.468999999999999,1.317,2.588,65.395,7.877000000000001,0.877,S1K3,,4.0,3.0
TZ12,4415.967000000001,10.205,8.860651941919237,9.52277933333334,9.368,1.075,6.6979999999999995,1.4340000000000002,2.5810000000000004,65.48100000000001,7.311,0.9129999999999999,S1K3,,4.0,3.0
TZ12,4416.087,6.47,8.329059534987255,6.854397999999973,9.335,1.1440000000000001,6.939,1.55,2.588,64.5,6.531000000000001,0.737,S1K3,,4.0,3.0
TZ12,4416.237,5.0,6.3759048723206835,6.104249999999914,9.322000000000001,1.148,6.849,1.5290000000000001,2.6189999999999998,59.681000000000004,5.151,0.46,S1K3,,4.0,3.0
TZ12-1,4325.108,10.122,10.516149001156302,11.085516,8.4,,,,2.488,67.973,13.154000000000002,1.8869999999999998,S1K3,,5.0,
TZ12-1,4325.418,12.159,12.264721385775344,12.203880666666691,8.375,,,,2.483,70.117,11.57,17.407,S1K3,1.0,5.0,
TZ12-1,4325.4490000000005,13.89,12.503685704754892,13.827471333333342,8.372,,,,2.483,70.76,11.287,24.143,S1K3,1.0,5.0,
TZ12-1,4325.588,16.622,13.41961047991274,15.40413399999988,8.363999999999999,,,,2.481,73.506,10.202,66.333,S1K3,1.0,5.0,
TZ12-1,4325.708,14.36,13.781820223479427,13.78227688888881,8.362,,,,2.478,74.85,9.742,101.417,S1K3,5.0,5.0,
TZ12-1,4325.799,14.37,13.81116589133293,13.713522222222132,8.367,,,,2.476,75.016,9.738,115.40299999999999,S1K3,5.0,5.0,
TZ12-1,4325.999,12.11,13.430739306988155,12.934529999999969,8.406,,,,2.472,73.736,9.798,90.99799999999999,S1K3,5.0,5.0,
TZ12-1,4326.269,8.91,11.627352976581083,9.352281111111104,8.494,,,,2.47,68.066,10.133,38.433,S1K3,5.0,5.0,
TZ12-1,4326.4890000000005,6.83,10.858193293561081,8.537925999999972,8.517000000000001,,,,2.481,66.906,10.068999999999999,21.365,S1K3,5.0,5.0,
TZ12-1,4330.918,7.41,8.773205924842078,8.128180333333315,8.199,,,,2.5810000000000004,64.515,9.151,0.6940000000000001,S1K3,1.0,5.0,
TZ12-1,4332.418,14.717,12.061791888940252,13.919959999999971,8.566,,,,2.5610000000000004,68.32,16.359,2.6319999999999997,S1K3,5.0,5.0,
TZ12-1,4332.438,13.038,12.035025210530755,12.646953999999987,8.557,,,,2.557,68.119,16.116,4.1339999999999995,S1K3,5.0,5.0,
TZ12-1,4332.659000000001,9.49,11.346951087290822,9.863687777777786,8.488,,,,2.524,66.084,12.370999999999999,12.620999999999999,S1K3,1.0,5.0,
TZ12-1,4333.289000000001,10.21,11.58930376418073,12.212473333333337,8.536,,,,2.64,71.031,14.085999999999999,2.039,S1K3,5.0,5.0,
TZ12-1,4333.389,11.45,13.018492646817268,11.473231333333345,8.567,,,,2.661,76.487,15.665999999999999,0.105,S1K3,5.0,5.0,
TZ12-1,4334.569,12.16,9.952931671069463,11.132319666666657,8.663,,,,2.5660000000000003,66.619,11.545,0.685,S1K3,5.0,5.0,
TZ12-1,4334.779,14.81,9.416035723422462,13.278906888888834,8.672,,,,2.533,66.327,9.648,3.213,S1K3,5.0,5.0,
TZ12-1,4334.929,12.3,9.141227632957511,12.120545333333336,8.677,,,,2.532,66.181,8.729,3.742,S1K3,5.0,5.0,
TZ12-1,4335.779,10.23,8.59672177424046,9.378125333333344,8.525,,,,2.5839999999999996,63.907,10.459000000000001,0.754,S1K3,,5.0,
TZ12-1,4336.509,10.22,8.152312269804911,7.636127466666647,8.519,,,,2.611,61.214,11.368,0.321,S1K3,5.0,5.0,
TZ12-1,4336.759,11.18,8.9231353379454,9.139250022222225,8.514,,,,2.588,62.765,13.228,0.6709999999999999,S1K3,5.0,5.0,
TZ12-1,4336.898,12.484000000000002,9.645450812761045,9.478277155555556,8.512,,,,2.585,64.98,13.465,0.747,S1K3,5.0,5.0,
TZ12-1,4337.679,13.99,11.50544311794181,11.867566666666681,8.517000000000001,,,,2.52,69.669,12.099,5.008,S1K3,5.0,5.0,
TZ12-1,4337.918,12.328,11.478991595991888,12.094351333333375,8.522,,,,2.512,69.48100000000001,11.540999999999999,7.018,S1K3,5.0,5.0,
TZ12-1,4338.289000000001,11.95,9.820610424611813,11.193171999999986,8.519,,,,2.531,65.90899999999999,10.384,3.9219999999999997,S1K3,5.0,5.0,
TZ12-1,4339.369000000001,6.69,8.243275441999455,7.135518000000003,8.479,,,,2.593,64.422,11.288,0.58,S1K3,5.0,5.0,
TZ12-1,4339.6990000000005,11.31,7.7261040135786345,7.451744000000005,8.443,,,,2.574,62.751999999999995,11.25,1.0659999999999998,S1K3,5.0,5.0,
